[2025-04-22 11:10:41] Monitoring started (Interval: 500ms, Dry-run: No)
[2025-04-22 11:25:45] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:46] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:46] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:47] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:47] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:48] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:48] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:49] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:49] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:50] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:50] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:51] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:51] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:52] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:52] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:53] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:54] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:54] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:55] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:55] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:56] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:56] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:57] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:57] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:58] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:58] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:59] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:25:59] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:00] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:00] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:01] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:01] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:02] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:02] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:03] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:03] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:04] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:04] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:05] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:05] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:06] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:06] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:07] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:07] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:08] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:08] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:09] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:09] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:10] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:10] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:11] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:11] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:12] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:12] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:13] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:13] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:14] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:14] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:15] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:15] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:16] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:17] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:17] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:18] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:18] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:19] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:19] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:20] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:20] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:21] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:21] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:22] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:22] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:23] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:23] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:24] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:24] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:25] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:25] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:26] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:26] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:27] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:27] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:28] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:28] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:29] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:29] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:30] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:30] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:31] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:31] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:32] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:32] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:33] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:33] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:34] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:34] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:35] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:35] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:36] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:36] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:37] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:37] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:38] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:38] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:39] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:39] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:40] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:40] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:41] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:42] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:42] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:43] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:43] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:44] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:44] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:45] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:45] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:46] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:46] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:47] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:47] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:48] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:48] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:49] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:49] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:50] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:50] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:51] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:51] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:52] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:52] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:53] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:53] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:54] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:54] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:55] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:55] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:56] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:56] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:57] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:57] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:58] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:58] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:59] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:26:59] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:00] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:00] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:01] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:01] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:02] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:02] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:03] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:03] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:04] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:04] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:05] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:05] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:06] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:06] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:07] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:07] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:08] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:08] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:09] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:10] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:10] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:11] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:11] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:12] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:12] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:13] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:13] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:14] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:14] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:15] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:15] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:16] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:16] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:17] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:17] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:18] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:18] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:19] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:19] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:20] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:20] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:21] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:21] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:22] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:22] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:23] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:23] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:24] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:24] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:25] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:25] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:26] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:26] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:27] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:27] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:28] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:28] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:29] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:29] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:30] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:30] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:31] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:31] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:32] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:32] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:33] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:33] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:34] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:34] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:35] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:35] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:36] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:36] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:37] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:37] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:38] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:39] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:39] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:40] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:40] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:41] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:41] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:42] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:42] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:43] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:43] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:44] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:44] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:45] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:45] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:46] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:46] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:47] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:47] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:48] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:48] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:49] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:49] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:50] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:50] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:51] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:51] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:52] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:52] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:53] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:53] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:54] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:54] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:55] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:55] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:56] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:56] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:57] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:57] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:58] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:58] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:59] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:27:59] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:00] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:00] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:01] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:01] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:02] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:02] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:03] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:03] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:04] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:05] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:05] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:06] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:06] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:07] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:07] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:08] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:08] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:09] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:09] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:10] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:10] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:11] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:11] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:12] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:12] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:13] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:13] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:14] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:14] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:15] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:15] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:16] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:16] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:17] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:17] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:18] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:18] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:19] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:19] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:20] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:20] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:21] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:21] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:22] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:22] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:23] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:23] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:24] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:24] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:25] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:25] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:26] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
[2025-04-22 11:28:26] GC skipped. Mem: 418.67 KB, Peak: 449.2 KB
